,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PECD Zone,NL00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Target Year,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scenario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
01.01.,11,0.4307746804312624,0.7291730107751129,0.5810621035756481,0.2818444348004005,0.5056993637214041,0.46649930922048466,0.2630305310504105,0.19979638596814658,0.3911776880856664,0.45253647784547574,0.3846510608128345,0.10400166892359783,0.02995785946147499,0.8440658645713043,0.07871462176143548,0.64059045573056,0.026095386650710345,0.09263643797816429,0.7993100432238832,0.016634941596064254,0.5363467133538228,0.039621646045885285,0.6724354375082531,0.18181877620032966,0.5544132397368339,0.25238712225188276,0.6550941351485148,0.40900955213516305,0.3875449338284604,0.5801390807442759,0.5919686923891494,0.619635670095263,0.18892340295816912,0.618220627007214,0.07078827896280937,0.8473919577629796
01.01.,12,0.35282106267823166,0.6944176066599848,0.5934774587422641,0.25814743021015596,0.4036157796131619,0.4204576861526214,0.26540218557995315,0.1921875963938817,0.3878448177978823,0.28032325304464983,0.36874307526439254,0.09425919282598784,0.034197565919502994,0.8300459734522733,0.062445729710554364,0.6576607401722053,0.020867314849975047,0.08964626768565326,0.6377673955677278,0.009542458372756515,0.452932019154184,0.04175745595319507,0.6552924256516124,0.16569001800705113,0.4786313964999287,0.2474834889008904,0.5952282047237245,0.3567406194354933,0.358039679645766,0.5027283092907212,0.4942544667325942,0.6127282316002332,0.17178637770771557,0.6301603682761272,0.07892492903889207,0.8200639037630866
01.01.,13,0.3347028679570159,0.6963391925195747,0.6618938821403438,0.2855701430176201,0.3587464402377088,0.4205823014260123,0.2899598874961097,0.21913942244090595,0.3684619338081911,0.2110826703788071,0.42855364076103103,0.0944647873766204,0.03974821245391507,0.8274970186800984,0.054601140742286544,0.6945457402293803,0.01750981021274969,0.09341707979928898,0.48811282325554034,0.006361080261951095,0.43514883764249174,0.0497113634524151,0.6575993047462326,0.17502816854396083,0.4528010622011799,0.27953821883345076,0.5769017226382154,0.3426011080206405,0.3712196639062363,0.4754435924555185,0.44781181013204713,0.6331991703348901,0.17097050152757207,0.682664355983362,0.0875192055801561,0.8069001244280131
01.01.,14,0.33650421875421865,0.7031976610705419,0.7344961014887073,0.32671753589597674,0.3370318345618999,0.40710635269138573,0.29950419660592537,0.26612614145823466,0.32299765406163716,0.19327986114113865,0.5258430532276526,0.09313620653704421,0.03779694635820014,0.8164584016047209,0.04853133785757413,0.6805445314950243,0.012814386168646285,0.08291361960628453,0.3667496390615878,0.004373732793521809,0.4411118943121462,0.059346866598450426,0.6126916327692908,0.18350133771735433,0.43137203014030423,0.3122820623174432,0.5588991075683885,0.34665706529758267,0.3857702289326358,0.47524865697940494,0.3840671394195085,0.6342398046714036,0.1793631053590627,0.7117917135301142,0.08955382254770868,0.7950977249583858
01.01.,15,0.3639362724073131,0.7038168104420557,0.8066603607007322,0.3848494523459153,0.3285565531861395,0.40909410232978266,0.29300087072068737,0.31949138405367417,0.3250300201463821,0.20232694220688635,0.6189413256320102,0.09107477694145258,0.02979541517556651,0.8014352802394603,0.04185619066841465,0.6432747098577241,0.008551487987636896,0.05849028175801432,0.2873305988481588,0.00390928350658346,0.47011061895513706,0.07676207237182427,0.5476348258607561,0.19406095425879083,0.3911476902282806,0.35646972321647613,0.5439754995264191,0.34982460263884924,0.401785182126986,0.48730742960454615,0.31547113504128754,0.6351187091816215,0.1954591959621382,0.730269241452176,0.09469785179633061,0.7644107882866538
01.01.,16,0.4045309900195502,0.6983414342089321,0.8685208279820276,0.45001840245034175,0.3254934533039308,0.44636193770943094,0.29052411505585035,0.3596842913750817,0.38469851612430506,0.23703774375643405,0.7099507477737123,0.08463990680566484,0.019710639897974527,0.7699964119226441,0.03821870414158694,0.619218507466972,0.005913835644366541,0.03546578265995938,0.25443695673532096,0.004129929514577517,0.5272589671560817,0.10586729503678116,0.4708083022209612,0.2073539230844862,0.38185526612694987,0.41601438166740345,0.5660905627924997,0.3760331800382305,0.4575696942029758,0.5258513051060885,0.26593849467552133,0.6594999327530318,0.22829926547373067,0.7551610092852211,0.10863104865756802,0.73914203942597
01.01.,17,0.4425159753351619,0.6956465952469334,0.8977737142144004,0.5008543163071804,0.310728905111664,0.5174996789377072,0.278073642815436,0.35818423493599194,0.43132950941172554,0.2925244184935548,0.7685038684938436,0.08410266974732837,0.0210701005648238,0.7071496893571085,0.043767056460260745,0.630079505946506,0.010070008453279421,0.024215740400781255,0.24437698588119294,0.009884401714072672,0.5808889852067937,0.15536497635987942,0.39762476871890123,0.24539970401371802,0.3630626737100199,0.472775031640436,0.6173966293106208,0.3940503838086923,0.5241924829960829,0.5591966004853434,0.23093958869625444,0.7177702401446038,0.2906190778116483,0.7780818867366941,0.12945494266005136,0.660848712028235
01.01.,18,0.4615555250902245,0.6917040305953631,0.9069568431645587,0.5541402142884668,0.27499521240700636,0.6085850376461052,0.24693370395786668,0.3364877533289389,0.4608947431712782,0.33851064567213934,0.7999317927198737,0.08789320714603345,0.02797582422108743,0.589497070254189,0.058740228270110675,0.6504860069265923,0.020858280683338774,0.017741441041823618,0.23810081454859908,0.024486329586251753,0.6360835534783219,0.2561934915587108,0.32381138250976627,0.30016547825279327,0.33057987662160215,0.5288717159610353,0.6891439488508391,0.402581229111909,0.5982561931547867,0.5726283880964991,0.20579740903220647,0.7621937531209686,0.37741420437729656,0.7824270717787095,0.157412306227987,0.5764219893536358
01.01.,19,0.48241662046561373,0.7006484750941963,0.9120064037564447,0.5755529498396554,0.2472344861921345,0.6980403120469246,0.20269246447325423,0.30182415039558025,0.49493123569230074,0.3703597034962759,0.8175993600347483,0.08400518333357394,0.037893113324394885,0.47064966880413484,0.07123255460035191,0.6663298037743933,0.04154167987000161,0.010136185867126684,0.23225499434805247,0.05390880284771933,0.6930417213781633,0.38086112216533524,0.25116884674598616,0.3623525925564868,0.2926297539086876,0.5914863906994483,0.7545443319798496,0.3917680994092553,0.6475824075258102,0.5728813291009236,0.17668387617808,0.7945511851812291,0.44505561790968334,0.79085837222918,0.19541691131146383,0.47329552774953737
01.01.,20,0.4957448889999646,0.7237498198020857,0.9137618993589018,0.5739515921431253,0.22677233732375204,0.7552324035559076,0.14405412506780116,0.2821100688297049,0.5366185833383235,0.3810227884869627,0.8188615938387409,0.06842537148225739,0.047618860294543666,0.36283288601214697,0.07450234343914963,0.6546666862240517,0.050853619456670544,0.0076066907928440345,0.22297140234810064,0.07650425587086956,0.7502803327000813,0.4626013177844014,0.19211472968993876,0.40356133792730026,0.2445643271551477,0.6644122775952568,0.7846824210532515,0.3446742073701197,0.6756412170432087,0.5446015898788922,0.1391450481354289,0.8148846939428923,0.47938077846599086,0.8003429419832265,0.25236681287019624,0.36009800175452106
01.01.,21,0.494617461336591,0.7611322704068219,0.9144461284262666,0.5511714129810367,0.20962253814101767,0.7934683049462697,0.10331256176943066,0.2776065077366848,0.5778502437879494,0.3760371695539509,0.8078341483158105,0.04971516425829049,0.053519131011936734,0.27618757917109477,0.0717393333652536,0.6403176326275001,0.046225476805035096,0.008125613350140528,0.22045214783145006,0.08585528634714491,0.8036074299865553,0.5273419184735143,0.1501889367424927,0.4324051235878,0.20818618977009987,0.7188256664591524,0.8093366410363148,0.28071545635659056,0.677571176767008,0.5093484910632311,0.10528988680461729,0.8316192621064163,0.49993514871318906,0.8129314735536635,0.3389511587856787,0.30052625118342235
01.01.,22,0.4930414951848793,0.7988592614955322,0.9140388939580335,0.5331734425355273,0.183433390040264,0.8177708278086563,0.08272171780586325,0.2756607703422504,0.6355987709485184,0.3687319034042881,0.7959331084593799,0.034314522594414504,0.05885717699041483,0.2065834324987061,0.06793277663541994,0.6324232066674408,0.04034631686893103,0.011413750456785178,0.22833328221161006,0.08893419381853791,0.8428880858882807,0.5726483322772011,0.11858785194857552,0.45843267151315764,0.19595493635404265,0.7631924627472996,0.8262499863638986,0.2210625477121414,0.6688120821515693,0.47223503064908323,0.07719552041553158,0.8471237916842504,0.5075274596070551,0.8254023169221889,0.40773430266533717,0.31000829793693446
01.01.,23,0.495347427011253,0.8145194615038778,0.9117643346473329,0.5130449473176227,0.14798947296654422,0.839099073669635,0.07563532674599412,0.2705840730547564,0.6934444395594945,0.3410208750356745,0.7791402061834534,0.020918489684241932,0.0661897222000529,0.14403693696562628,0.06024195170487325,0.6186469410682326,0.038059783968196655,0.014956153299309539,0.25669783633812876,0.08722589405542237,0.8684699891613326,0.6161073657099478,0.10453427441838109,0.47157037704804133,0.19758273975740942,0.7940537109032233,0.8494324222674353,0.18137079132977743,0.6484994089512103,0.4211078063320175,0.05185051593161444,0.8517428244215733,0.5204082325281584,0.8251403476587239,0.4141843973797549,0.36546189881512714
01.01.,24,0.48983078008855274,0.8161297539386351,0.9045004001765948,0.4952798504870706,0.12221628253137848,0.8619653198449106,0.08541137075076481,0.2876863819880667,0.745731785647461,0.3200232397939587,0.76306145246256,0.013120969981589892,0.07886042537018366,0.09341254661481777,0.05774344260369154,0.6036040801937973,0.03847494403305807,0.018197483201021995,0.31374538767149857,0.08896751797920949,0.887851595486731,0.6450635809171521,0.10818280495217276,0.4735862726895028,0.22216072279751625,0.8052842440303671,0.8592354839478074,0.15285782144881352,0.6275660907769016,0.35719470436836037,0.0355750791651044,0.8572863591700222,0.5339362212848127,0.8223257337728233,0.39279544458521165,0.4553286371284559
02.01.,1,0.49619590152157816,0.7886271905056362,0.8924423537490803,0.5120765350718065,0.10016342261758147,0.8694524157778485,0.10330614212652073,0.30774277096639124,0.7790623881167291,0.32748140900027933,0.7360211592556349,0.009431050599605226,0.09561756150856579,0.06590724552185637,0.052227694503783915,0.5665355708423739,0.0369366264766358,0.023667506806783794,0.3656590793932337,0.08809905441714072,0.8994096613603195,0.6454567379856153,0.11948998788495313,0.4640251421482581,0.2797889138110661,0.811049545998829,0.8441481629218505,0.1304387823384363,0.6191071146524042,0.3161784109964207,0.025004019862661153,0.8580988161322312,0.5580175444186102,0.8061666512834661,0.3681576075607066,0.5775888576323043
02.01.,2,0.48420033303038795,0.7293593953252787,0.8708161762039174,0.5710999730414588,0.07967537846445541,0.8683744767201065,0.09234237730288863,0.31515891406457086,0.8034343416747023,0.35804603843908983,0.7155205651356313,0.007534363437249891,0.12367261731009598,0.05945195692690238,0.05125072008723297,0.5220054094907184,0.03169209338589975,0.037884047319809676,0.42315106012299153,0.09125340439668263,0.9087254875347571,0.6719808167515926,0.13919690060063233,0.46165648190085246,0.38398272681695605,0.8136287682359387,0.8000367723587463,0.10958784754172889,0.6124888696305366,0.27050440456831926,0.01853980610393773,0.8664985734451043,0.5761960250635084,0.7845691236371913,0.37635399685486653,0.7074992244701546
02.01.,3,0.47235832295636154,0.6257234925065797,0.8535501452713913,0.6619220670996159,0.0635944250304592,0.8659469057488174,0.06244251417318217,0.3081562257826522,0.8027581541928707,0.38929793220795783,0.6801088980583393,0.007704017743486017,0.15957788926574357,0.0675234921222938,0.05393153980593443,0.4601170102861062,0.02666483792076866,0.0649372415625404,0.4677543448834122,0.09439477541290256,0.9144770454764853,0.6844561286677115,0.16252346072541385,0.4475563038300479,0.5327734791320397,0.8131761664684545,0.748155669054174,0.09420760002044812,0.6110638148585645,0.2418123624199796,0.019110160118987692,0.8708634452147399,0.5956643763356134,0.7670093484623838,0.4075827991484003,0.7916966596931506
