year,timestep,scenario,solar,wind_offshore,wind_onshore,demand
2030,131,1,0.10970750000000001,0.9356411116053794,0.6443230700913181,0.8519701114101906
2030,132,1,0.1493925,0.9359704917631212,0.6616060297159956,0.8801514045239729
2030,133,1,0.13725,0.9401372450454434,0.7168749114004275,0.8800097352237103
2030,134,1,0.14425,0.9395160090985015,0.7774267771246963,0.8711535876842155
2030,135,1,0.14781499999999997,0.9395398598437729,0.8241892483507982,0.8660280650516365
2030,136,1,0.066865,0.9370170392483419,0.8592121060757036,0.8662859758290379
2030,137,1,0.004775,0.9326845052188651,0.8738429393622972,0.8799552470313017
2030,138,1,0.0,0.932705539248342,0.8731661108228492,0.9223361630867924
2030,139,1,0.0,0.932705539248342,0.8773548291223005,0.9208431866147938
2030,140,1,0.0,0.9334694183099975,0.8808952831742057,0.8923967176312892
2030,141,1,0.0,0.9317687973716532,0.8845630141411033,0.8639139231861788
2030,142,1,0.0,0.930255476510276,0.8864889398397678,0.8296299525226216
2030,143,1,0.0,0.9287210581658889,0.8853185012288171,0.801070874608139
2030,144,1,0.0,0.9299620860181773,0.8859433332003731,0.768646767578799
2030,145,1,0.0,0.928445751230656,0.8849291783750578,0.7243696624274852
2030,146,1,0.0,0.9298276486206501,0.8887698767556043,0.7053750785538108
2030,147,1,0.0,0.9298123009859985,0.8887647970897548,0.6823992240881401
2030,148,1,0.0,0.9297792775178907,0.8856646267576899,0.6806919273926674
2030,149,1,0.0,0.9292841916278554,0.8845217271770103,0.6793914758671796
2030,150,1,0.0,0.9295820442397444,0.8801586070846456,0.6566081463480197
2030,151,1,0.0,0.9253119943310817,0.881094535112515,0.6714943205140779
2030,152,1,0.0,0.9253211338584705,0.8917878708642346,0.6963845268063744
2030,153,1,0.0,0.9213343038016458,0.8976980572655489,0.7150303862486332
2030,154,1,0.0028750000000000004,0.9253333198949889,0.9027776082303878,0.7375558049903919
2030,155,1,0.012167500000000001,0.9268697468680913,0.9037976741724641,0.7597942525854646
2030,156,1,0.02649,0.9261056234340457,0.9072551309631895,0.7807504113858527
2030,157,1,0.046424999999999994,0.9261056234340457,0.9110426862000267,0.7869257398588393
2030,158,1,0.05072,0.9274843765659544,0.8993573648019202,0.7898753673412305
2030,159,1,0.047592499999999996,0.930342,0.8919628766652705,0.7827846372357776
2030,160,1,0.022677500000000003,0.9329814999999999,0.8516657121627047,0.7777644584418556
2030,161,1,0.0019725000000000003,0.9342603765659542,0.8163678636517903,0.7828173301512228
2030,162,1,0.0,0.9317958765659543,0.8307886926827706,0.8467537751235974
2030,163,1,0.0,0.9317958765659543,0.8524656355240919,0.8410252498283621
2030,164,1,0.0,0.9318909580455207,0.8822133882301317,0.8281369760506232
2030,165,1,0.0,0.9307177063186467,0.8930900641214286,0.8009764284079639
2030,166,1,0.0,0.9284026995204594,0.899263219467979,0.7709425367522857
2030,167,1,0.0,0.9225220883048779,0.8870477939904894,0.7394229337169301
2030,168,1,0.0,0.9168135451923105,0.8644094081121205,0.7054223016538982
2030,169,1,0.0,0.9153190730869827,0.8327570643999316,0.6634772911376771
2030,170,1,0.0,0.9182559765496904,0.8035996643190453,0.6499424241433548
2030,171,1,0.0,0.9196321950211767,0.7730414311662752,0.6276894463636395
2030,172,1,0.0,0.9126564747856984,0.7322367368351087,0.6302249635837247
2030,173,1,0.0,0.8979442513645235,0.6796837091021971,0.6360697303560985
2030,174,1,0.0,0.866699216149291,0.6181348156619687,0.6648322308555735
2030,175,1,0.0,0.8365576273339737,0.558878528682366,0.7372579362052244
2030,176,1,0.0,0.8417446771594784,0.528337512935985,0.741380876097483
2030,177,1,0.0,0.8452051111274332,0.5117129681157007,0.8806563284402936
2030,178,1,0.004195,0.8508059972395853,0.48267172855843726,0.9106793224574901
2030,179,1,0.0162575,0.8342493732048591,0.42570539688652603,0.91587386346712
2030,180,1,0.033455,0.8064585963493387,0.3448788834070936,0.9124919629916197
2030,181,1,0.0535,0.7649997614347459,0.3011451668641491,0.8963343976693583
2030,182,1,0.0565175,0.7109567475344112,0.2495402588242179,0.8964942297004239
2030,183,1,0.054047500000000005,0.6323539685525453,0.20366427751927807,0.8946488962508491
2030,184,1,0.026435,0.5315179308464836,0.1588687226004002,0.8861160453196458
2030,185,1,0.0024225,0.4132570203380607,0.12854201017929562,0.849136725404938
2030,186,1,0.0,0.32214794888887177,0.11327355560353682,0.8218417735543374
2030,187,1,0.0,0.2558235959969856,0.0976088130043347,0.7914591574672435
2030,188,1,0.0,0.18189435230198867,0.08926217821417169,0.7663255705821881
2030,189,1,0.0,0.12609203837923783,0.08455380733288832,0.7290883398900792
2030,190,1,0.0,0.07718151841748225,0.08042264151682599,0.690579718041767
2030,191,1,0.0,0.046700732633421255,0.07526879994003521,0.6435891009084997
2030,192,1,0.0,0.03765495193463393,0.07444212207884937,0.7294733897831006
