scenario,milestone_year,period,rep_period,weight
5,2030,53,18,0.08047681771260654
5,2030,53,20,0.06317260122054667
5,2030,53,23,0.5840299341627274
5,2030,53,24,0.043850190619080576
5,2030,54,1,0.12807237700664534
5,2030,54,4,0.17439381719174704
5,2030,54,20,0.6815746178417974
5,2030,54,23,0.015959187959810203
5,2030,55,1,0.6135559102384713
5,2030,55,3,0.07238566443547671
5,2030,55,5,0.03941731679839044
5,2030,55,6,0.010767814722508068
5,2030,55,7,0.03580555209809521
5,2030,55,8,0.1064549520913595
5,2030,55,15,0.026307632477303652
5,2030,55,16,0.018746289391408533
5,2030,55,24,0.07655886774698659
5,2030,56,1,0.7203225814820533
5,2030,56,5,0.07836418986515427
5,2030,56,7,0.07065050380271497
5,2030,56,11,0.03233600784145219
5,2030,56,19,0.03597317519535345
5,2030,56,20,0.031036442924846308
5,2030,56,22,0.03131709888842559
5,2030,57,1,0.7358366182605682
5,2030,57,3,0.02396751606874833
5,2030,57,5,0.06761373377443328
5,2030,57,7,0.04360514892024626
5,2030,57,16,0.030285689632528735
5,2030,57,17,0.015053883973412641
5,2030,57,19,0.06672980545314662
5,2030,57,24,0.016907603916915943
5,2030,58,1,0.3569970378788559
5,2030,58,3,0.08648853781207048
5,2030,58,7,0.035843643717918455
5,2030,58,8,0.5206707805911552
5,2030,59,1,0.15779287165145947
5,2030,59,18,0.2147282174432984
5,2030,59,20,0.6274789109052422
5,2030,60,4,0.1087510079691504
5,2030,60,6,0.06198113119775391
5,2030,60,9,0.01260657790686059
5,2030,60,10,0.03556001200048373
5,2030,60,20,0.12924184181685694
5,2030,60,21,0.5949686414185369
5,2030,60,23,0.05689078769035752
5,2030,61,6,0.06103309817299174
5,2030,61,8,0.17474282804161267
5,2030,61,10,0.056029028329749826
5,2030,61,14,0.7081950454556459
5,2030,62,4,0.22249888172291232
5,2030,62,6,0.4017743380252163
5,2030,62,8,0.045259566226058756
5,2030,62,12,0.027558473240640213
5,2030,62,17,0.03060865702033156
5,2030,62,18,0.17479010116414814
5,2030,62,19,0.07797472742305567
5,2030,62,20,0.019535255177637212
5,2030,63,2,0.08361569336103557
5,2030,63,9,0.25045494347927694
5,2030,63,10,0.05224966044420352
5,2030,63,14,0.337479726897568
5,2030,63,18,0.018548359054378415
5,2030,63,21,0.06421663783454282
5,2030,63,23,0.19343497892899475
5,2030,64,2,0.05148899239235475
5,2030,64,4,0.1998041616216015
5,2030,64,9,0.14973466621296613
5,2030,64,14,0.37300420893568925
5,2030,64,18,0.04727480915656304
5,2030,64,23,0.1786931616808253
5,2030,65,1,0.17268556025443707
5,2030,65,6,0.07198419021673519
5,2030,65,12,0.45094401488501196
5,2030,65,15,0.024460424332604157
5,2030,65,20,0.27992581031121155
5,2030,66,1,0.3328387448787625
5,2030,66,6,0.2711459784825746
5,2030,66,7,0.17239253287408624
5,2030,66,12,0.06782177631885372
5,2030,66,16,0.03075387453905516
5,2030,66,20,0.1250470929066678
5,2030,67,1,0.3053362145306626
5,2030,67,3,0.07561021865391516
5,2030,67,6,0.13979344154680573
5,2030,67,7,0.16975712369344645
5,2030,67,12,0.019037538447925693
5,2030,67,16,0.016882699356644992
5,2030,67,18,0.017994254439768258
5,2030,67,20,0.25558850933083105
5,2030,68,1,0.04183954587088025
5,2030,68,4,0.13800845171302517
5,2030,68,18,0.19033340176275398
5,2030,68,20,0.6298186006533406
5,2030,69,4,0.03604187827178793
5,2030,69,9,0.6472168492294809
5,2030,69,16,0.09741363342241861
5,2030,69,18,0.059891408893917315
5,2030,69,20,0.043081225967774375
5,2030,69,24,0.11635500421462094
5,2030,70,1,0.0749030397158499
5,2030,70,6,0.037947081676459965
5,2030,70,7,0.041773595988543015
5,2030,70,8,0.013009088945149605
5,2030,70,12,0.5121404528645644
5,2030,70,16,0.02041187950385512
5,2030,70,20,0.27447303437192605
5,2030,70,22,0.02534182693365185
5,2030,71,1,0.026802491372711932
5,2030,71,4,0.3747369717495659
5,2030,71,6,0.0835991526413598
5,2030,71,18,0.2461676199282351
5,2030,71,20,0.07123633144752448
5,2030,71,22,0.19745743286060286
5,2030,72,12,1.0
5,2030,73,1,0.5856660607072061
5,2030,73,4,0.029123840228924325
5,2030,73,18,0.10381966860223386
5,2030,73,22,0.2813904304616358
5,2030,74,10,1.0
5,2030,75,1,0.42338713798562244
5,2030,75,9,0.10430320858262805
5,2030,75,10,0.16218711133447308
5,2030,75,11,0.19465469537210126
5,2030,75,12,0.0
5,2030,75,18,0.08842369370662759
5,2030,75,22,0.027044153018547536
5,2030,76,4,0.04417183100796713
5,2030,76,6,0.06360710922837114
5,2030,76,8,0.07811318291762066
5,2030,76,12,0.05611906785257265
5,2030,76,14,0.43481398629459395
