milestone_year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,3,4906,0.3892,0.005464959073735003,0.007973434428429058,23710.6,255.0
2030,3,4907,0.42658,0.01038118137363117,0.023202552142584036,24326.5,255.0
2030,3,4908,0.4416025,0.021989797228315802,0.049043859371680425,24837.3,255.0
2030,3,4909,0.4311875,0.054279916911457574,0.08886648169506009,25624.3,255.0
2030,3,4910,0.40466749999999996,0.09904784929448328,0.11161633568143596,26348.3,255.0
2030,3,4911,0.36086250000000003,0.1560897267588805,0.11845980253840582,26493.0,255.0
2030,3,4912,0.36180999999999996,0.24084010280646373,0.12047677932967871,25835.4,255.0
2030,3,4913,0.3595975,0.4137413637026769,0.12820263037785276,24690.6,255.0
2030,3,4914,0.35085,0.6221229608398813,0.1398647948156994,24651.8,255.0
2030,3,4915,0.221255,0.7917219233604958,0.16058430676713326,23931.8,255.0
2030,3,4916,0.06654,0.8729765604195615,0.21015398624149734,22730.1,255.0
2030,3,4917,0.003985,0.92336040566465,0.2863192083311184,21589.5,255.0
2030,3,4918,0.0,0.9352190314512103,0.3851722953373593,20276.5,255.0
2030,3,4919,0.0,0.9310833281602434,0.49186441877422105,21328.5,255.0
2030,3,4920,0.0,0.9304323300255295,0.5707478096888688,19681.9,255.0
2030,3,4921,0.0,0.927863738390634,0.6233613470676419,18791.8,255.0
2030,3,4922,0.0,0.9227874425483393,0.6726581947150345,17877.2,255.0
2030,3,4923,0.0,0.9191062796726609,0.702127120951877,17444.1,255.0
2030,3,4924,0.0,0.9156847130071366,0.6869357999091091,17368.7,255.0
2030,3,4925,0.0,0.9117787611056423,0.6470371111320046,17391.9,255.0
2030,3,4926,0.011152500000000001,0.9114160754875866,0.5310943218838231,17122.2,255.0
2030,3,4927,0.073015,0.9132131159475148,0.4391648348632101,16909.9,255.0
2030,3,4928,0.16911500000000002,0.913373285564071,0.392445723635324,20318.4,255.0
2030,3,4929,0.29746,0.914522367246648,0.38266687449389436,22165.7,255.0
2030,3,4930,0.41225,0.9179917916925127,0.40108273403733374,22933.6,255.0
2030,3,4931,0.4923175,0.9168499677897153,0.4254056488483145,23173.2,255.0
2030,3,4932,0.536085,0.9185550543391338,0.4677343905008305,23279.1,255.0
2030,3,4933,0.51306,0.9262361504570905,0.5474415386867697,23419.2,255.0
2030,3,4934,0.4799925,0.9355323742921886,0.6317698108675487,23604.8,255.0
