scenario,milestone_year,period,rep_period,weight
10,2030,69,17,0.15750148426420987
10,2030,69,18,0.03705432500026716
10,2030,70,6,0.12239810180529764
10,2030,70,9,0.03447170256407302
10,2030,70,15,0.13008832803558779
10,2030,70,19,0.03419362642133717
10,2030,70,21,0.01535398205076803
10,2030,70,22,0.16328930658994426
10,2030,70,23,0.05403273965564842
10,2030,70,24,0.44617221287734365
10,2030,71,2,0.10721583337639302
10,2030,71,9,0.13196480846624664
10,2030,71,17,0.4011100422453953
10,2030,71,19,0.014240900619132912
10,2030,71,21,0.10753960782517194
10,2030,71,22,0.2025281803870843
10,2030,71,23,0.035400627080575967
10,2030,72,3,0.08204198915197164
10,2030,72,5,0.03421464044713178
10,2030,72,7,0.10753644671820269
10,2030,72,12,0.09439161039826159
10,2030,72,16,0.020922008433316708
10,2030,72,17,0.6217922036319755
10,2030,72,21,0.0163976162828456
10,2030,72,23,0.022703484936294517
10,2030,73,2,0.6621866710322357
10,2030,73,9,0.010194641769793837
10,2030,73,15,0.02466462024827831
10,2030,73,16,0.07102969451658059
10,2030,73,19,0.03180247352475035
10,2030,73,21,0.04229877308359317
10,2030,73,22,0.07645450795346889
10,2030,73,23,0.08136861787129923
10,2030,74,2,0.2411631701165304
10,2030,74,9,0.0584870247087753
10,2030,74,13,0.14233477692848154
10,2030,74,23,0.5580150282462127
10,2030,75,2,0.23366205466257953
10,2030,75,7,0.022447145271697885
10,2030,75,9,0.02669965790696313
10,2030,75,10,0.015914123370028697
10,2030,75,17,0.01646411765089275
10,2030,75,22,0.25982318548629124
10,2030,75,23,0.4249897156515468
10,2030,76,1,0.09394312942597306
10,2030,76,16,0.09354647897465504
10,2030,76,19,0.06957249344636708
10,2030,76,20,0.012969351643685437
10,2030,76,21,0.04959418086699213
10,2030,76,22,0.6145129433443648
10,2030,76,23,0.06586142229796238
10,2030,77,1,0.14211764374067054
10,2030,77,6,0.16153985167578414
10,2030,77,11,0.056823062327296926
10,2030,77,13,0.011837233122332041
10,2030,77,14,0.028295911289881546
10,2030,77,17,0.5993862978440347
10,2030,78,1,0.0579800051566306
10,2030,78,4,0.10780850102973845
10,2030,78,11,0.0335262036935241
10,2030,78,13,0.14309427649227788
10,2030,78,17,0.6575910136278289
10,2030,79,3,0.09269413625616399
10,2030,79,4,0.20163780282461632
10,2030,79,5,0.14742698623047484
10,2030,79,13,0.5126913571994137
10,2030,79,18,0.04554971748933109
10,2030,80,2,0.11952282616328543
10,2030,80,9,0.053350607529767446
10,2030,80,13,0.025846755364963336
10,2030,80,19,0.6965876754085886
10,2030,80,22,0.10469213553339518
10,2030,81,2,0.2598430980620961
10,2030,81,9,0.04158842915360773
10,2030,81,13,0.018692672611513386
10,2030,81,19,0.5643220624587983
10,2030,81,22,0.11555373771398454
10,2030,82,2,0.6334920630913897
10,2030,82,5,0.01966727233419263
10,2030,82,16,0.0455964923997938
10,2030,82,18,0.04811051181575499
10,2030,82,19,0.052529807472236005
10,2030,82,21,0.045305836267822946
10,2030,82,22,0.08596242380677588
10,2030,82,23,0.06933559281203411
10,2030,83,1,0.01710657363580683
10,2030,83,2,0.03241362130408524
10,2030,83,7,0.025680677814783538
10,2030,83,12,0.6781487399330941
10,2030,83,18,0.056414711174044285
10,2030,83,19,0.014969650844609623
10,2030,83,22,0.17526602529357635
10,2030,84,1,0.08513796205423088
10,2030,84,8,0.11180460953530696
10,2030,84,9,0.20914972558841582
10,2030,84,15,0.032504586801458575
10,2030,84,18,0.11893600815027885
10,2030,84,19,0.04036274141433854
10,2030,84,20,0.10027840352575365
10,2030,84,22,0.11956524055331824
10,2030,84,24,0.18226072237689847
10,2030,85,1,0.0864688658881623
10,2030,85,3,0.12860512641310246
10,2030,85,5,0.058424590804483006
10,2030,85,14,0.6559169628834723
10,2030,85,17,0.07058445401077985
10,2030,86,1,0.14898497845231132
10,2030,86,6,0.17710599593606158
10,2030,86,8,0.1187753301502958
10,2030,86,11,0.02852802602611234
10,2030,86,14,0.42659921509827875
10,2030,86,17,0.040450152825477745
10,2030,86,18,0.05955630151146256
10,2030,87,1,0.0572284296763564
10,2030,87,2,0.01479688192961948
10,2030,87,6,0.05429125082414761
10,2030,87,9,0.05453116877896751
10,2030,87,14,0.030478703464723894
10,2030,87,15,0.20395082433222095
10,2030,87,17,0.5847227409939643
10,2030,88,1,0.3039847946292585
10,2030,88,4,0.108613720940643
10,2030,88,8,0.2878107575880805
10,2030,88,11,0.07559319831179581
10,2030,88,13,0.16664278933654747
10,2030,88,17,0.05735473919367473
10,2030,89,1,0.06066567812746483
10,2030,89,7,0.32431424384323165
10,2030,89,12,0.5218412404632607
10,2030,89,19,0.029118528179154425
10,2030,89,21,0.024407914578793842
10,2030,89,23,0.03965239480809441
10,2030,90,1,0.33379532735545187
10,2030,90,5,0.015867860854075003
10,2030,90,8,0.2122400194253392
10,2030,90,9,0.07604932936577699
